Wellenlaenge (nm),Bestrahlungsstaerke (W/m^2)
504,0.00150646916771077
505,0.00150412707825998
506,0.00150202141372871
507,0.00150020772861155
508,0.00149842956084751
509,0.00149624763455058
510,0.00149339838418915
511,0.00149002611458033
512,0.00148625277187462
513,0.00148207567063602
514,0.00147749033513785
515,0.00147257572679603
516,0.00146736504143851
517,0.00146174343638542
518,0.00145653006559189
519,0.00145295410756331
520,0.0014517530694029
521,0.00145275970909501
522,0.00145598407064794
523,0.00146084584496581
524,0.00146637785022216
525,0.0014718657311334
526,0.00147737193104364
527,0.00148296805279646
528,0.00148789394361081
529,0.00149110609249775
530,0.0014919783928639
531,0.0014905493734684
532,0.0014866812832987
533,0.00148109945120158
534,0.00147501275858835
535,0.00146924750640902
536,0.00146369901773551
537,0.00145837099739267
538,0.00145354783756594
539,0.00144953523839235
540,0.00144651661995414
541,0.00144452336424095
542,0.00144360712075757
543,0.00144350143792734
544,0.00144376222978914
545,0.00144404974982791
546,0.00144438797038361
547,0.00144482621405468
548,0.00144489798303372
549,0.00144394793920572
550,0.00144158287970168
551,0.00143782391601855
552,0.00143256530335488
553,0.00142628487788417
554,0.00141977903322893
555,0.00141357068939956
556,0.00140758231269613
557,0.00140184635298167
558,0.00139633581245175
559,0.00139093055503745
560,0.00138555849909745
561,0.00138032755132039
562,0.00137535617549452
563,0.00137049008278429
564,0.00136547212513043
565,0.00136017838668612
566,0.00135465187441397
567,0.00134881920836264
568,0.00134313840725494
569,0.00133832221398097
570,0.0013347982742748
571,0.00133241630643874
572,0.00133109588693136
573,0.00133064007525771
574,0.00133072063725957
575,0.00133103335770689
576,0.00133157471480462
577,0.00133245550508292
578,0.00133279992168572
579,0.00133132707774472
580,0.00132726844113898
581,0.00132079361895006
582,0.00131190943575064
583,0.00130120799200744
584,0.00128967612183163
585,0.00127807201097644
586,0.00126634367346313
587,0.00125437700998391
588,0.0012432407729373
589,0.00123443940750996
590,0.0012288755808139
591,0.00122648871845903
592,0.00122749996958862
593,0.00123084609233748
594,0.00123475501693031
595,0.00123805094113313
596,0.00124090148917146
597,0.00124325159718858
598,0.00124503890336173
599,0.00124634707193431
600,0.00124722630145236
601,0.00124751157850134
602,0.00124703806782238
603,0.00124608541954285
604,0.00124511971720836
605,0.00124442322175726
606,0.00124394104748849
607,0.00124372546929213
608,0.00124352294515073
609,0.00124290655368355
610,0.00124162014206217
611,0.00123970732306226
612,0.00123709849756491
613,0.0012340758047418
614,0.00123110947654568
615,0.0012284703792228
616,0.00122609757576868
617,0.00122406327611321
618,0.00122197261183075
619,0.00121918625708757
620,0.00121532061638343
621,0.00121051790568848
622,0.00120484592715332
623,0.00119847825815744
624,0.00119170419433333
625,0.00118477859202613
626,0.0011776992473462
627,0.00117038708521753
628,0.00116348131791709
629,0.00115791183429708
630,0.00115423656766883
631,0.00115235898141044
632,0.00115232322750609
633,0.00115362375728218
634,0.00115541798961601
635,0.00115710163532241
636,0.00115873630793149
637,0.00116035913442469
638,0.00116148825836015
639,0.00116148515318736
640,0.001159966702976
641,0.00115695939916328
642,0.00115240484367933
643,0.00114671805908712
644,0.0011405907496583
645,0.00113452604292316
646,0.00112847617635605
647,0.00112240080751531
648,0.00111676596351118
649,0.00111220151458188
650,0.00110908538287033
651,0.0011074433125524
652,0.00110744781930477
653,0.00110852272113197
654,0.0011097077147082
655,0.00111040459968819
656,0.0011107198051311
657,0.00111056892032757
658,0.00111030794377501
659,0.0011105669035521
660,0.00111172381650604
661,0.00111358427806276
662,0.00111601271120216
663,0.0011189610806712
664,0.00112234932771484
665,0.00112604144156511
666,0.00113001183906666
667,0.00113437407888977
668,0.00113829644113829
669,0.0011405393518435
670,0.00114035906662418
671,0.00113779766331564
672,0.00113259862157766
673,0.00112572012829638
674,0.00111875916161536
675,0.00111269040310069
676,0.00110732881324713
677,0.00110284293687997
678,0.00109843953391255
679,0.0010927690464005
680,0.0010850217395772
681,0.00107554924391561
682,0.00106454918588572
683,0.0010522820433112
684,0.00103918194589816
685,0.00102567596243796
686,0.00101177863375297
687,0.000997308828053114
688,0.000983671977191783
689,0.000972932815978429
690,0.000966330185298725
691,0.000963743038520612
692,0.000965472677750135
693,0.000970100006627633
694,0.00097525986455368
695,0.000979426649358909
696,0.000982841577991368
697,0.000985369939312717
698,0.000987365771585518
699,0.000989596648263554
700,0.000992523113419095
701,0.000995722875227227
702,0.000998755483453138
703,0.00100202313608428
704,0.00100619616309976
705,0.00101149568761015
706,0.00101776884006722
707,0.00102534956489608
708,0.0010320249153406
709,0.00103440843826873
710,0.0010304682618012
711,0.00102076206206187
712,0.00100540335802309
713,0.000985752826467914
714,0.000964078262034729
715,0.000942145148082174
716,0.000919843271883884
717,0.000896878039590625
718,0.000875936840175374
719,0.000860823977633755
720,0.000853822034363147
721,0.000854773939792442
722,0.000864249334327133
723,0.000879553065735457
724,0.000896193213631146
725,0.000911207342484964
726,0.000925027569424274
727,0.000937489060619186
728,0.000948614135326734
729,0.000958885464471097
730,0.000968592650606781
731,0.000977152612079976
732,0.000983893687072733
733,0.000989781016502304
734,0.00099642316856411
735,0.00100463431964896
736,0.00101416105576282
737,0.00102540775542616
738,0.00103589963245727
739,0.00104176365076402
740,0.00104067598869113
741,0.00103301220514231
742,0.0010183102823635
743,0.000998980500860328
744,0.000979039994808829
745,0.000961021189624287
746,0.000944490887169443
747,0.000929760140671889
748,0.000915640118722665
749,0.000899945860790724
750,0.00088136639055744
751,0.000860814341020521
752,0.000839181818492612
753,0.000815975059981989
754,0.000790371127169104
755,0.000762355691922685
756,0.000732219280785259
757,0.000699191932353847
758,0.000668561758224697
759,0.000648343219624127
760,0.000643344993287931
761,0.000652596084855878
762,0.000676464389816436
763,0.000710744330305573
764,0.000748426609883245
765,0.000784625182867715
766,0.000819908977704706
767,0.0008543895337662
768,0.000885467750739159
769,0.000909945907798037
770,0.000925905372447499
771,0.000933089388217972
772,0.000930649824054354
773,0.000921610199976653
774,0.000911009716018212
775,0.000902184064175188
776,0.000894653409234036
777,0.000888585414432153
778,0.000884078279511009
779,0.000880775384079475
780,0.000878462755902875
